Institution,Institution URI
Providence Portland Medical Center,http://history.archives.mbl.edu/concepts/institution/478fd1b5-5b72-4563-b12c-ab8f2a60b355
Cooper University Hospital,http://history.archives.mbl.edu/concepts/institution/ea9972f5-3435-4a05-9e35-81809cae919c
University Of Texas Southwesternern Medical Center Library,http://history.archives.mbl.edu/concepts/institution/71d9cf95-379f-462e-bb40-042cf07c08c3
Western College And Seminary For Women,http://history.archives.mbl.edu/concepts/institution/b991d1e2-8650-4641-8b31-aa9fe2ddcdba
Laboratory Of Zoophysiology University Of Copenhagen,http://history.archives.mbl.edu/concepts/institution/0d02b10e-963e-4ed4-b761-97068c518b67
Nasa University Of California Medical Center,http://history.archives.mbl.edu/concepts/institution/7cacda63-239f-47fe-ab0a-59cf61c78fd3
Riley Hospital For Children,http://history.archives.mbl.edu/concepts/institution/c350c8a3-d1e6-4cbf-b92a-a7f0a5a067fa
University Of Texas Medical Branch,http://history.archives.mbl.edu/concepts/institution/25864ca6-52d8-401c-8b02-5f923f9f293b
University Of California Medical Center,http://history.archives.mbl.edu/concepts/institution/7b24ce43-2160-4cad-aae5-699fad2d490e
Simpson College,http://history.archives.mbl.edu/concepts/institution/ab0b1aa6-f1e2-40d9-8bdf-c7c698ef35e9
Brigham Young University,http://history.archives.mbl.edu/concepts/institution/8eafe6ff-fe81-4ddc-933b-d318c67f501f
Ludwig Maximillian University Munich,http://history.archives.mbl.edu/concepts/institution/4cacfde6-cc07-4579-9b45-d936adf5d38d
University Of Cologne,http://history.archives.mbl.edu/concepts/institution/413d7e6f-781f-488c-90d7-a8319092d65e
New York State Institute For Basic Research,http://history.archives.mbl.edu/concepts/institution/d354ded2-4cf1-4cca-a1ec-1fad4791b90a
Genzyme Corporation,http://history.archives.mbl.edu/concepts/institution/1dd3f3fc-4e7e-4187-a73e-48d8be0e2278
Proctor And Gamble,http://history.archives.mbl.edu/concepts/institution/db0cd936-ea42-45bd-b0cc-783cc6d0a6d1
Freelance Journalist,http://history.archives.mbl.edu/concepts/institution/7c27e78a-fc97-4901-a613-284f987e74e9
University Of Texas Health Science Center San Antonio,http://history.archives.mbl.edu/concepts/institution/33c10e8f-7ea9-408a-ba7a-9b05dc903d1a
Nasa Headquarters,http://history.archives.mbl.edu/concepts/institution/23df3d67-2da1-4c1a-9a3e-309c8d11ce82
Harvard College,http://history.archives.mbl.edu/concepts/institution/f1c1816c-86b1-4799-9537-93050f82e1de
Delta State Teachers College,http://history.archives.mbl.edu/concepts/institution/0871a249-1cea-493f-b73d-2d57f012cdc7
Hunter College Of Suny,http://history.archives.mbl.edu/concepts/institution/c98f54f4-6e02-49f3-a40a-e89af12e132e
University Of Tennessee Health Science Center,http://history.archives.mbl.edu/concepts/institution/b9d5364d-22dc-48c0-a389-c4b774c5a763
University Of Texas At Houston,http://history.archives.mbl.edu/concepts/institution/bcb0b07d-bade-4ef6-b85c-8b54edfb7e30
Montefiore Hospital,http://history.archives.mbl.edu/concepts/institution/5d29f363-8c8c-41b0-af79-26184d558fe5
University Of Philippines Diliman,http://history.archives.mbl.edu/concepts/institution/6cd652ee-33c8-4a53-8c94-c2d66ea7bb8f
University Of Berlin Johns Hoplins Medical School,http://history.archives.mbl.edu/concepts/institution/17d70b96-ca56-4b4c-8925-09697dc59a22
University Of Salzburg,http://history.archives.mbl.edu/concepts/institution/1ab77c7e-06fe-43a3-a482-dcb7397f5445
University Of Zagreb,http://history.archives.mbl.edu/concepts/institution/215ca733-f155-475b-8793-a8db30c89255
Kraemer Middle School,http://history.archives.mbl.edu/concepts/institution/b0d6055c-486b-4f60-b1b7-79d9f94a184a
Emory Univ And Georgia Tech,http://history.archives.mbl.edu/concepts/institution/7485a65e-e8ee-4b77-bd57-efec35018a35
Imperial College Of Science Technology And Medicine,http://history.archives.mbl.edu/concepts/institution/d22ff189-55ce-4b35-9216-7d0f223482d7
Maine Agricultural Experiment Station,http://history.archives.mbl.edu/concepts/institution/a705ac4d-af5b-4e3a-afc1-38d6b1908223
Universite Catholique De Louvain,http://history.archives.mbl.edu/concepts/institution/cc9a1fab-883a-442a-915c-1a38d0126f8a
Technische Universitat Munchen,http://history.archives.mbl.edu/concepts/institution/1d931aa6-e472-46d8-9bf8-09345c732c57
Karolinska Institute,http://history.archives.mbl.edu/concepts/institution/882506ba-e866-438a-a566-152781b030b7
United States Navy,http://history.archives.mbl.edu/concepts/institution/38a3076b-cc26-441c-bd8c-88b9b6bee19d
Cellular And Comparative Physiology Division Of Gerontology National Institue Of Health,http://history.archives.mbl.edu/concepts/institution/2b461e0f-7563-4059-aabd-bb95a380b477
Institute For Molecular And Cell Biology,http://history.archives.mbl.edu/concepts/institution/a2d4cdee-fe2b-46d2-b793-0ea23a6ea773
Zoological Institute Of Royal University,http://history.archives.mbl.edu/concepts/institution/da8458b3-b3ce-4be6-ae1f-3ecb5f8b1f10
Doyle Avenue Grammar School,http://history.archives.mbl.edu/concepts/institution/3bdf2797-e2ec-4657-bde2-085ef1bc8744
University Of Wales Swansea,http://history.archives.mbl.edu/concepts/institution/6e88f227-70f0-41d5-bb08-1bad9279f6d4
Fordham Graduate School,http://history.archives.mbl.edu/concepts/institution/c6540f3b-0bbb-4ba0-b0ef-9983bc1571f8
University Of Kansas,http://history.archives.mbl.edu/concepts/institution/2cdac99e-ffb3-4f7a-96e0-729ba920e547
National University Of Trujillo,http://history.archives.mbl.edu/concepts/institution/f695b921-4039-4431-b5cf-2c398d00277e
Alfred I Dupont Hospital For Children,http://history.archives.mbl.edu/concepts/institution/06ae7bc9-a56a-47cb-86a1-9f4243028cf6
Linkoping University,http://history.archives.mbl.edu/concepts/institution/f996fb50-e7cb-4586-93a0-c93e33953007
Myriad Pharmaceuticals Inc,http://history.archives.mbl.edu/concepts/institution/8d4376f8-dcc7-470b-bcaf-02a575e01e46
George Washington University,http://history.archives.mbl.edu/concepts/institution/14291f93-68da-47af-a4dc-435e2dbcd621
National Marine Fisheries Service,http://history.archives.mbl.edu/concepts/institution/a2547578-6aa8-4f7b-b9fd-4c4c1765fa37
Uc Berkeley,http://history.archives.mbl.edu/concepts/institution/5fb1e6eb-512b-4682-b48b-0a62169a6346
International Cancer Research Fund Clare Hall Laboratories,http://history.archives.mbl.edu/concepts/institution/7d3cea23-d367-4855-969c-c2907cc224a1
University Of Pennsylvania Health System,http://history.archives.mbl.edu/concepts/institution/07d77bd7-11b9-4d90-93d8-ecee29777eb9
University Of Lowell,http://history.archives.mbl.edu/concepts/institution/20f82632-4902-40bb-9f95-abb73d518baa
Cnrs France,http://history.archives.mbl.edu/concepts/institution/02397f15-ec3c-4489-9a47-f7beb7ebf4eb
Datacopy Corporation,http://history.archives.mbl.edu/concepts/institution/1d5e47e2-8816-4153-a5de-a22fcbd5e4c1
Saint Mary Of Woods College,http://history.archives.mbl.edu/concepts/institution/a8fba6d2-03cf-4228-b861-b3bb47f5fe0f
Nagoya University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/4e0b3e45-6ce6-44f1-893d-a3531a39585e
Universitat Of Regensberg,http://history.archives.mbl.edu/concepts/institution/9f0e0535-252a-4a54-9016-54051171df6c
College Of New Rochelle,http://history.archives.mbl.edu/concepts/institution/669c3828-6239-47a3-b26a-01d04db8c053
West Chester State College,http://history.archives.mbl.edu/concepts/institution/96e8b70c-9b90-48c0-b5c2-b3644ae80ab5
Naval Medical Center San Diego,http://history.archives.mbl.edu/concepts/institution/1a88ecbc-0ceb-4b53-9a37-78b530c5e8ae
Guggenheim Research Foundation,http://history.archives.mbl.edu/concepts/institution/902b5a24-4745-43d3-893c-5c420742066d
Alpena Regional Medical Center,http://history.archives.mbl.edu/concepts/institution/165cfabe-df4e-4f38-8fc2-0a0ddf35a481
Rhode Island Hospital,http://history.archives.mbl.edu/concepts/institution/497c956e-bc07-49e1-964f-f81f05790380
St Margarets Center For Women,http://history.archives.mbl.edu/concepts/institution/55ac2636-80b8-4dcc-b2de-abe1c3279f07
Molecular Biology Consortium,http://history.archives.mbl.edu/concepts/institution/69eebf4a-b4bf-4323-ab47-5b532ea91284
Institute Of Zoology Of Palermo,http://history.archives.mbl.edu/concepts/institution/2f3b5038-f0bc-4b03-95e6-49248de721aa
Skirball Institute Of Biomolecular Medicine New York University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/734abcc6-1c72-4fe1-be82-677a560a2b05
Weizmann Institution,http://history.archives.mbl.edu/concepts/institution/5d63165f-6d3b-4edb-a595-4c6b53c5d9ed
Astor College For Arts,http://history.archives.mbl.edu/concepts/institution/51ea17d2-819a-4181-bb4b-6f3042154df6
Johns Hopkins School Of Hygiene,http://history.archives.mbl.edu/concepts/institution/16ef337b-207b-490e-96c7-3a17a3d36129
Duke Eye Center,http://history.archives.mbl.edu/concepts/institution/73857708-dfac-47ec-96f1-552b0f009f8c
Eccles Institute Of Human Genetics,http://history.archives.mbl.edu/concepts/institution/73b3424a-24bd-4904-871c-ec5bbbf0cdfb
Washington Square College New York University,http://history.archives.mbl.edu/concepts/institution/40476f26-633b-40c9-839e-585c0a9dab53
Laval University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/2242aea1-c860-4338-a826-75e96653f496
Stanford School Of Medicine,http://history.archives.mbl.edu/concepts/institution/0af6fa44-df2f-4ec0-be6e-fa68737c990a
Nimh,http://history.archives.mbl.edu/concepts/institution/f15d8108-3e0e-466b-aa08-591f8da14420
De Pauw University,http://history.archives.mbl.edu/concepts/institution/674985a4-a82b-4c1d-9988-33650f59f064
Herhert School Of Medicine,http://history.archives.mbl.edu/concepts/institution/90ab3d36-7a6e-406b-bb45-e87ff5d2dba4
Tulane Medical School,http://history.archives.mbl.edu/concepts/institution/062b8fbf-371f-4fb0-ad25-eed02eb4ab34
Kansas University,http://history.archives.mbl.edu/concepts/institution/5b1e8fe1-c46d-4589-858c-4cec349a521d
Union High School,http://history.archives.mbl.edu/concepts/institution/5831250c-5ec7-40ae-9a76-dbff5f27a96a
Nova University,http://history.archives.mbl.edu/concepts/institution/b8be510a-fdc3-4eee-a2da-e0af532baf5f
King James Shrimp Company,http://history.archives.mbl.edu/concepts/institution/57537466-684a-4a6e-a566-8d9f37a906bd
University Of California Merced,http://history.archives.mbl.edu/concepts/institution/66b31078-8a20-4149-9369-f63036855a45
Western Reserve University Medical School,http://history.archives.mbl.edu/concepts/institution/c5b8f569-6e90-4128-8a09-664c9b9fe5b9
Los Angeles City Schools,http://history.archives.mbl.edu/concepts/institution/0e431bf7-c3f0-4da7-b048-53f1f492b27c
U S Department Of Agriculture Bureau Of Plant Industry,http://history.archives.mbl.edu/concepts/institution/136ac08c-65ec-4c8e-8543-8cf27ddd2f17
Thomson Reuters Healthcare,http://history.archives.mbl.edu/concepts/institution/12255029-1ed6-4af9-91dd-2a6604fc63b5
Normal School,http://history.archives.mbl.edu/concepts/institution/49d3e970-f78b-4f21-8c23-0314a20ad9e2
Institute For Cell And Molecular Biology,http://history.archives.mbl.edu/concepts/institution/caabc8d4-64ab-4292-9cdb-19ee32c4861e
Physiologische Institut Der Universitat,http://history.archives.mbl.edu/concepts/institution/f7f3d3d0-8e5f-472a-b836-2ffdd8bd0967
Kaiser Foundation Hospital,http://history.archives.mbl.edu/concepts/institution/1350840d-aa7e-4077-9cff-815dba42ef79
Institutio De Biologica Marina Y Pesquera A Storni,http://history.archives.mbl.edu/concepts/institution/518f5930-f991-407c-aa6b-e42fffa3932c
Rockefeller Foundation University Of Liverpool,http://history.archives.mbl.edu/concepts/institution/b8184ebb-f425-491d-b1c6-c7dfd083b07b
University Of Bern,http://history.archives.mbl.edu/concepts/institution/74a3551e-2f48-4835-a096-2e27f73cb4d7
Buffalo High School,http://history.archives.mbl.edu/concepts/institution/01a42633-fd18-4caf-91fc-412638c480aa
East Carolina College,http://history.archives.mbl.edu/concepts/institution/c49cced4-4c22-44db-b4ac-7166ae8cf27d
Fujita Health University,http://history.archives.mbl.edu/concepts/institution/7a2daad6-dd4f-42e6-8d18-5ba26a05f3c6
Kaiser Permanente Medical Center Library  South Bay,http://history.archives.mbl.edu/concepts/institution/990fbf5b-0d69-4588-a115-f64dc264e2c7
American Museum Of Natural,http://history.archives.mbl.edu/concepts/institution/88c884a7-95d8-45f3-bc04-b99650888566
University Of Puerto Rico School Of Medicine,http://history.archives.mbl.edu/concepts/institution/1a9c4f4b-e2a9-4bfa-9fc5-2564ce5b1756
Old Dominion University,http://history.archives.mbl.edu/concepts/institution/774d4897-cf70-4576-a255-c3730fba32db
Agricultural Research Service,http://history.archives.mbl.edu/concepts/institution/89487966-1d2b-411e-9f1e-92f042e3f915
University Of Rochester,http://history.archives.mbl.edu/concepts/institution/2f08b337-6cdb-4915-bba2-b997c5e64974
Biozentrum,http://history.archives.mbl.edu/concepts/institution/8fbdc0cc-a117-445d-ba1d-7bf8b2d19d07
Nela Research Laboratories,http://history.archives.mbl.edu/concepts/institution/4a7437c4-1612-4fdf-9885-647706317f91
Upjohn Company,http://history.archives.mbl.edu/concepts/institution/6e3e89f4-47e9-4a01-8cac-6f465f2d54e4
Biological Dept George Washington High School,http://history.archives.mbl.edu/concepts/institution/e4d97951-1e3c-48ba-aa60-7681ca6b7d74
Coker College,http://history.archives.mbl.edu/concepts/institution/3a8feba2-b3af-4a08-960d-6efcb4191af9
University Health Network,http://history.archives.mbl.edu/concepts/institution/33b33708-f54b-4f50-9f31-8169367c76a4
Burke School,http://history.archives.mbl.edu/concepts/institution/6ec4ca45-354a-496b-b902-e20cf0ef3817
Baylor College Of Medicine Texas Medical Center,http://history.archives.mbl.edu/concepts/institution/d425c384-5aa3-47e2-adc7-cbb6bff10574
Wpvi Tv,http://history.archives.mbl.edu/concepts/institution/c93426c3-a3ef-492b-8ff8-8b7cc65cd6e8
Spectrum Health Sciences Library,http://history.archives.mbl.edu/concepts/institution/e16e0de9-67fb-4c26-948e-35d7305e15d5
Douglas School,http://history.archives.mbl.edu/concepts/institution/e870ddb5-8716-4c53-be6b-65420804ade3
Ghent University,http://history.archives.mbl.edu/concepts/institution/6e73a21d-815a-4344-b8d6-002a38298bcc
Atlantex And Zieler Instrument Corp,http://history.archives.mbl.edu/concepts/institution/cc4ebb44-4fae-4d8f-bb20-5e848b9b43d0
Exxon Corporate Research Laboratories,http://history.archives.mbl.edu/concepts/institution/07b23847-22d4-4cd2-88e4-b57bd91319a4
Girls High School,http://history.archives.mbl.edu/concepts/institution/28d1bd62-1e6d-4744-9de3-f1f7c09c7cf8
Stony Brook University Health Sciences,http://history.archives.mbl.edu/concepts/institution/5d2807cb-ec80-495f-8104-db1d9a2dab10
Nikon Instruments Inc,http://history.archives.mbl.edu/concepts/institution/406fa449-c282-4cb5-b5d7-2109e698cc41
Lexi Comp Inc,http://history.archives.mbl.edu/concepts/institution/644c586d-e82a-4b6e-bc77-4e064269807c
Bilkent University,http://history.archives.mbl.edu/concepts/institution/16a94af2-232a-4c18-bc6a-2d00b73b9af1
Department Of Microbiology And Immunology Mcgill University,http://history.archives.mbl.edu/concepts/institution/d56aba34-37ff-4fe0-8a58-35e02a616912
Agricultural College,http://history.archives.mbl.edu/concepts/institution/23a02938-39db-4fe6-a8a6-c8589151b2da
Shorter College,http://history.archives.mbl.edu/concepts/institution/ba2068ee-561f-40a9-8e25-312f488d0a73
Colgate University,http://history.archives.mbl.edu/concepts/institution/0769a3db-3a3f-4283-9a15-86f6925172c6
University Of Paris V,http://history.archives.mbl.edu/concepts/institution/e61f4f1d-4ea4-4ba8-a7a6-2bf0809fe099
Institut Pasteur,http://history.archives.mbl.edu/concepts/institution/0c616e26-36d5-4ad0-8733-1e64351a049d
Karlsruhe Institute Of Technology,http://history.archives.mbl.edu/concepts/institution/8920baa9-a043-44b2-a67f-f6d5bcdf36fa
Ei Dupont Company,http://history.archives.mbl.edu/concepts/institution/c9401b06-3051-41af-a39d-589de5b98c96
Lander College,http://history.archives.mbl.edu/concepts/institution/117ba109-3b19-4a08-87ee-07289e5beb4b
Cnrs,http://history.archives.mbl.edu/concepts/institution/c36a7843-f386-4ee2-bca2-3a0719430b90
Claremont Mens College,http://history.archives.mbl.edu/concepts/institution/a05addbf-97ab-4ca2-b526-0b7b2ee9bcce
Wayne State University,http://history.archives.mbl.edu/concepts/institution/dc128b77-fc3c-4a46-96fd-1e409a507184
Escucle Medico Militar,http://history.archives.mbl.edu/concepts/institution/a01991f7-a591-417b-b74b-48ff5275f1ac
Department Of Biology University Of Illinois,http://history.archives.mbl.edu/concepts/institution/fc1eefb3-ba42-4ec8-9e42-2ba2f8a13a79
Cleveland Museum Of Natural History,http://history.archives.mbl.edu/concepts/institution/546d5db0-a27a-48ec-b618-81d6f4c37054
Scuola Normale Superiore,http://history.archives.mbl.edu/concepts/institution/c661c168-df24-4683-a3b5-672b24a7c5fb
Univ Of Penn School Of Medicine,http://history.archives.mbl.edu/concepts/institution/a452073e-2eec-4474-9c46-4ea7309d80f6
Rochester Medical School,http://history.archives.mbl.edu/concepts/institution/e21fee58-0076-44ac-8bac-89d19a982f43
Vassar Brothers Medical Center,http://history.archives.mbl.edu/concepts/institution/9c9398da-1d29-487c-9cab-20daef6b6cde
Institute For Molecular Pathology,http://history.archives.mbl.edu/concepts/institution/51ab54c3-d0ca-496e-987a-a9a782766c0d
University Of Oslo,http://history.archives.mbl.edu/concepts/institution/872e2a33-cb47-4031-a91d-51d586d1c9cb
Technion Medical School,http://history.archives.mbl.edu/concepts/institution/947792ae-17ab-4cb7-bc98-ff0cfaa982ca
University Of Vermont College Of Medicine,http://history.archives.mbl.edu/concepts/institution/b71c474b-7c1f-432c-9e91-5201f794c039
St Vincents Medical Center,http://history.archives.mbl.edu/concepts/institution/066a1818-ccc0-4bb7-998b-a4ded7abc49f
Worcester Polytechnic Institute,http://history.archives.mbl.edu/concepts/institution/4289bb0b-0a6e-4907-b65a-c515e09f48fc
Southwestern,http://history.archives.mbl.edu/concepts/institution/d0a74736-1fb8-4361-8726-bbc7d437e40d
Universita Di Urbino,http://history.archives.mbl.edu/concepts/institution/7d0425f2-7c3e-4cbd-b640-0a0b3cdbe2ed
Nlm,http://history.archives.mbl.edu/concepts/institution/7714ce73-02ad-4355-a86b-17418fb0ebea
Lincoln College,http://history.archives.mbl.edu/concepts/institution/b86f513a-a788-43d8-b840-2d3e9f0d89df
East Carolina University Health Sciences Library,http://history.archives.mbl.edu/concepts/institution/8a3b8d7d-62b0-4137-9e91-e07415a284d4
Usda Russell Lab,http://history.archives.mbl.edu/concepts/institution/75474a3f-4435-4e1a-9ca5-0585356aaa5d
Institute For Aquarium Studies,http://history.archives.mbl.edu/concepts/institution/985eb2e3-16f4-4e47-b68c-b6dec59089e4
Medical School University Of San Paulo,http://history.archives.mbl.edu/concepts/institution/e514e15e-446b-4b21-8a93-e615ce773b63
Freelance Foreign Correspondent,http://history.archives.mbl.edu/concepts/institution/1343e266-1bc2-46eb-b1ec-ae94f97baaf1
Va Hospital,http://history.archives.mbl.edu/concepts/institution/0f213cb0-7ebd-46c5-887e-d55f0bcb9bc1
Internal Clinic Of Francis Joseph University,http://history.archives.mbl.edu/concepts/institution/7dc20064-8ddd-45a1-b4c4-4bdd8bcad7e9
M S University Of Baroda,http://history.archives.mbl.edu/concepts/institution/2ddde96f-c073-41f2-b46f-2b689f998a67
Arizona Research Laboratory,http://history.archives.mbl.edu/concepts/institution/3850ffb7-019f-43c4-8686-4c8848852240
Rowland Institute For Science,http://history.archives.mbl.edu/concepts/institution/83a6df89-ad01-415d-9219-a8f8ccb793e3
High School For Girls,http://history.archives.mbl.edu/concepts/institution/8ecd474a-34c6-4a1b-bff8-c8e1a61801a5
Station Zoologique,http://history.archives.mbl.edu/concepts/institution/bcf373f8-c7c8-47ec-8653-870389edd78b
Max Planck Institute For Medical Research,http://history.archives.mbl.edu/concepts/institution/584598a8-8029-4ee4-9815-8e4d97a7ddf5
Instituto Nacional De Parasitologia,http://history.archives.mbl.edu/concepts/institution/30cb583c-7634-4d0c-8fca-b36f3d5c5fc3
State Hospital For Mental Diseases,http://history.archives.mbl.edu/concepts/institution/3d67561b-3453-4667-975e-7fd4ab68fe72
Hungarian Academy Of Science,http://history.archives.mbl.edu/concepts/institution/74e661fe-142d-4614-a69c-0e52e35f72a9
Department Of Zoology University Of Chicago,http://history.archives.mbl.edu/concepts/institution/fedf74ba-c926-42c5-8d6c-f00715b17f64
Ibm Research,http://history.archives.mbl.edu/concepts/institution/956dc1ba-cec3-442f-b8af-c564bc290471
Arlington Chemical Company,http://history.archives.mbl.edu/concepts/institution/6a387894-a7c6-402f-b4ef-d494d91618e3
Uppsala Generic Center,http://history.archives.mbl.edu/concepts/institution/f17f210d-e493-4488-853b-4ed8cfcb480e
Mwri,http://history.archives.mbl.edu/concepts/institution/17d9c5d3-e872-4497-bb88-1f87d1154549
University Of Auckland,http://history.archives.mbl.edu/concepts/institution/ae0d705a-b8f6-4df0-971b-5e8211a9ed2e
Tuskegee University,http://history.archives.mbl.edu/concepts/institution/d25370e3-3caa-4c56-8ee4-480773d9189b
University Of Utrecht,http://history.archives.mbl.edu/concepts/institution/2a39b8ee-30df-4073-913b-1116eb33f6b9
Canton School System,http://history.archives.mbl.edu/concepts/institution/388979fb-f2d1-4729-9dd2-bc395f3280c4
Blue Shield Of California,http://history.archives.mbl.edu/concepts/institution/07ddf7e0-cf4f-4b04-bbb8-37404067a0c0
Cape Peninsula University Of Technology,http://history.archives.mbl.edu/concepts/institution/9c63f945-afd8-401a-a17c-2273e9a432c4
Andalusian Molecular Biology And Regenerative Medicine Centre,http://history.archives.mbl.edu/concepts/institution/a730a800-c495-4637-a2a9-4d8fe2fc6d46
University College Of North Wales,http://history.archives.mbl.edu/concepts/institution/7f75bdd0-c0ae-4e8f-ae36-fa0ac3e995fc
Eastern Virginia Medical School,http://history.archives.mbl.edu/concepts/institution/8fff895f-5503-461a-a93f-d66e18e2ab1e
Stetson University,http://history.archives.mbl.edu/concepts/institution/eaba7719-626c-4afd-b618-af09bfc53f46
Research Laboratory Eli Lilly And Co,http://history.archives.mbl.edu/concepts/institution/ee3acdab-35f2-4d55-9976-fc15c6cc3d10
Grant College Institute,http://history.archives.mbl.edu/concepts/institution/156a36c7-87df-4246-b78d-e1598af65e01
St Olaf College,http://history.archives.mbl.edu/concepts/institution/278c3c48-32b1-4e13-815b-e010842d4ead
Drexel Institute,http://history.archives.mbl.edu/concepts/institution/14d5cc4f-bde6-4414-ad54-10ea9da1109a
Kyoto Imperial University,http://history.archives.mbl.edu/concepts/institution/df59dd75-7a99-49e0-9bce-abca55154c9e
Creighton University,http://history.archives.mbl.edu/concepts/institution/a1124a76-6ffb-4b4c-9607-c218a6c54e85
Instituto Oswaldo Cruz Fiocruz,http://history.archives.mbl.edu/concepts/institution/5c984a32-45c5-496a-9538-89dc21fb3eed
Dept Of Zoology State University Of Iowa,http://history.archives.mbl.edu/concepts/institution/fce1aa7b-b6b5-47a8-86d4-6b346054ca55
Lewisgale Montgomery Hospital,http://history.archives.mbl.edu/concepts/institution/04c54155-6e9d-4d3d-9ce8-fceb0f496b2e
Knoxville College,http://history.archives.mbl.edu/concepts/institution/2041eb9b-499b-424f-bd79-c6318fa5e8dc
Sophie Newcomb Memorial College,http://history.archives.mbl.edu/concepts/institution/2d4a6976-d917-48dc-9e61-f27dd9ef6361
Medical School Temple University,http://history.archives.mbl.edu/concepts/institution/1ec28819-b8f7-4fe0-8574-1e522106acaa
Novadigm Therapeutics,http://history.archives.mbl.edu/concepts/institution/2e4dd006-9792-425f-9056-e7cd0e75f66c
University Of Essen,http://history.archives.mbl.edu/concepts/institution/445283a9-cd8c-45f4-b2cc-47d7883922d2
Massachusetts General Hospital Cancer Center,http://history.archives.mbl.edu/concepts/institution/bca45c0d-6373-4e02-8f1c-64b7f6b7dd6d
University Of Texas At San Antonio,http://history.archives.mbl.edu/concepts/institution/63ab2aa4-b1fd-4792-8f30-c63e2c34a8bc
Duke Medical Center,http://history.archives.mbl.edu/concepts/institution/e17da5e9-ec7f-4c5f-9cc7-586be6c61c71
Liverpool University,http://history.archives.mbl.edu/concepts/institution/6c55e12b-0454-454d-9180-a4ee2e6d2a9c
University Of Stirling,http://history.archives.mbl.edu/concepts/institution/84f4888f-73c8-4a1f-b22f-c91c207427fa
Marine Studios Inc,http://history.archives.mbl.edu/concepts/institution/b6b6ccb4-5a11-4f6d-9ef4-afd1e13552d5
Mundelein College Of Chicago,http://history.archives.mbl.edu/concepts/institution/06b5501d-0cb0-40d1-9aff-2cd9835012ed
Pleasant Lea Junior High School,http://history.archives.mbl.edu/concepts/institution/33cde0ce-c6c1-44b2-a7c1-41030053dfee
Reedsongs Hearing Loss,http://history.archives.mbl.edu/concepts/institution/c8b5089d-fd1a-40bd-b1e7-65f4e92c105d
University Of Copenhagen,http://history.archives.mbl.edu/concepts/institution/3e83ce52-9cc9-4d39-ad33-50b0eb68838b
University Of Montana,http://history.archives.mbl.edu/concepts/institution/00abfe50-dd1c-497d-94b6-78bd888bc61b
Reading Hospital And Medical Center,http://history.archives.mbl.edu/concepts/institution/20b803de-745c-4776-a9d6-179c85f65d8c
Iowa College,http://history.archives.mbl.edu/concepts/institution/467b4dbf-8831-4fa1-b9c2-ac0ba4cac516
Friends Select School,http://history.archives.mbl.edu/concepts/institution/6e2ec526-20e2-4860-b7e0-069886bc9f11
Biotechnical Information,http://history.archives.mbl.edu/concepts/institution/004f8547-9848-4a28-ba0d-b476cb1c23e7
Beth Israel Deaconess,http://history.archives.mbl.edu/concepts/institution/f19678de-3797-46a2-b6ed-5a394caf53ce
Queens University,http://history.archives.mbl.edu/concepts/institution/15d90a70-2a7b-4605-a1a2-9c33bfe177d8
Kalispell Regional Medical Center,http://history.archives.mbl.edu/concepts/institution/40909e1b-4b27-4b6d-93b7-449951d5710f
Biotechnical International Inc,http://history.archives.mbl.edu/concepts/institution/1bc55f33-dab7-4df2-b9d8-c250c3aeaed8
Merck Research Labs,http://history.archives.mbl.edu/concepts/institution/7027d174-b928-4625-b7df-ab35370b4191
St Vincent College,http://history.archives.mbl.edu/concepts/institution/08ccd259-70a6-41c9-b7ff-c1faeef6c014
Community Medical Centers,http://history.archives.mbl.edu/concepts/institution/e05ecf0d-253c-4bee-8822-888847a766bb
University Of Pretoria,http://history.archives.mbl.edu/concepts/institution/ef3edb37-62ae-4835-8f72-7e931ea07c01
Universidade Federal Fluminense,http://history.archives.mbl.edu/concepts/institution/b51e7598-8f87-446e-8f70-e3556b8d043e
May Institute For Medical Research,http://history.archives.mbl.edu/concepts/institution/e9c4b42a-f4e4-4fcb-9225-c339421499d2
University Of Lagos Akoko,http://history.archives.mbl.edu/concepts/institution/e00e0650-91cb-4197-ab25-0d4def2ea0c9
Mississippi State College For Women,http://history.archives.mbl.edu/concepts/institution/6bb47db6-9a42-40c5-ad6e-a327be192454
Tampa Bay Research Institute,http://history.archives.mbl.edu/concepts/institution/9b557832-3510-4551-a830-4508ddf3541f
Tokyo University Pharmacy And Life Science,http://history.archives.mbl.edu/concepts/institution/63cc635e-577f-4fd9-976e-f9befcac8591
National Center For Biotechnology Information,http://history.archives.mbl.edu/concepts/institution/1575eff7-998e-444f-aebe-939eebd24f58
Jamaica Hospital Medical Center,http://history.archives.mbl.edu/concepts/institution/b406e4bd-bcb1-4a7a-9ccd-1ba6ed399bd9
University Of Coimbra,http://history.archives.mbl.edu/concepts/institution/f2493894-038c-483c-a554-74d43b683615
United States Department Of Veteran Affairs,http://history.archives.mbl.edu/concepts/institution/c580bad2-8bca-4e39-b79b-c8502e9a5169
Air Force Medical Center,http://history.archives.mbl.edu/concepts/institution/03dbead1-7116-4789-b2e1-09a5ee73e2c7
