Location,Location URI
"newtonville, ma",http://history.archives.mbl.edu/concepts/location/471260cb-f3ad-4be8-adcc-afaeff62632d
ulm,http://history.archives.mbl.edu/concepts/location/56d3e9de-680b-4db4-ba2a-2353350b7c5d
uruguay,http://history.archives.mbl.edu/concepts/location/628e0904-f201-4755-a09c-b386699cc4ba
"caracas, venezuela",http://history.archives.mbl.edu/concepts/location/1a82f31c-f17c-4c91-8de2-c5ae83def02d
"poughkeepsie, ny",http://history.archives.mbl.edu/concepts/location/17260f02-6167-43b4-a81e-5e09d75d1d30
"providence, rhode island",http://history.archives.mbl.edu/concepts/location/95bcdafa-1741-4eb9-860b-1a16b28587fc
"keith, banffshire, scotland",http://history.archives.mbl.edu/concepts/location/9db185ee-1bc9-4a0f-9300-e01c31680208
"lakeville, ct",http://history.archives.mbl.edu/concepts/location/8598733c-979c-427e-9e7d-2ef930f344e1
"new haven, ct",http://history.archives.mbl.edu/concepts/location/3c48ab55-5668-4f58-bb2c-a65c263c6e00
"woodstock, vt",http://history.archives.mbl.edu/concepts/location/aa789fb1-4ee1-4650-9ac9-53a0939fcdd8
"wayne, pa",http://history.archives.mbl.edu/concepts/location/b0c38458-b0e6-4aca-aa0e-63140d8060fc
university of vermont,http://history.archives.mbl.edu/concepts/location/3e35a365-7a87-405f-af4e-b748d1b556dc
"england, u.k.",http://history.archives.mbl.edu/concepts/location/f0afa87f-56cb-4f74-b3fb-bac66c4fee60
veterans administration hospital,http://history.archives.mbl.edu/concepts/location/b02c1ec3-24b1-4a52-a718-d5753fb7afa1
"chevy chase, maryland",http://history.archives.mbl.edu/concepts/location/d96270dd-f0ff-4882-92e1-faa23806db3a
"5956 cabanne place, st. louis, mo",http://history.archives.mbl.edu/concepts/location/2099f3ea-3a38-4e4c-b82a-545c215ad9fb
"31 mount vernon st., boston, mass",http://history.archives.mbl.edu/concepts/location/db0dca19-8c29-4e6f-b543-9d740c45a0c8
"257 newbury st., boston, ma",http://history.archives.mbl.edu/concepts/location/ffa01c9e-ec82-4e5a-86a1-32b54df97264
czechoslovakia,http://history.archives.mbl.edu/concepts/location/43c1cd09-3aac-4f58-ba7e-346d8b27f649
"23 trowbridge road, worcester, ma",http://history.archives.mbl.edu/concepts/location/c1def5ec-db57-4f78-a2aa-b6840f62cda8
edinburgh,http://history.archives.mbl.edu/concepts/location/6c2024c8-eb65-428a-b3a6-e3425bf75a0f
"washington, d.c.",http://history.archives.mbl.edu/concepts/location/3a5db5a2-4cb7-4382-90d2-c02d5584a661
"hartford, ct",http://history.archives.mbl.edu/concepts/location/f35751ef-350f-4506-8085-123438708d41
"barcelona, spain",http://history.archives.mbl.edu/concepts/location/3fd45c47-b77e-4c86-83f9-05683f1cb5b1
"los angeles 24, ca",http://history.archives.mbl.edu/concepts/location/aa57d38d-d4c0-43da-a29a-d820460e3d46
"holly springs, miss.",http://history.archives.mbl.edu/concepts/location/3560baaa-cb67-4b0e-a684-b2d42416b5e0
"roscoff, france",http://history.archives.mbl.edu/concepts/location/35895674-6e7d-4e67-be15-5bb4a6ae0b79
"clarenceville, pq",http://history.archives.mbl.edu/concepts/location/fb684311-7033-48e6-b837-0b110c1f5b75
"441 senator street, brooklyn, new york, ny",http://history.archives.mbl.edu/concepts/location/82f11b19-6754-4522-9dfc-e792700cd359
"clinton, ny",http://history.archives.mbl.edu/concepts/location/e1341bd6-8fd5-48d1-b12b-cccc80beaae6
"okazaki, japan",http://history.archives.mbl.edu/concepts/location/1e9c2a4f-52bc-4234-834d-0371d8d914a2
"53 w. chelten ave., germantown, pa",http://history.archives.mbl.edu/concepts/location/4ed8d98b-53ab-4367-9a31-99478caf29e6
"bronx, ny",http://history.archives.mbl.edu/concepts/location/16c0566b-8e9a-4e7c-bae1-2dd837ddf108
national insititute of neurological diseases and stroke,http://history.archives.mbl.edu/concepts/location/fc8d8612-9113-41a7-b31d-861ae93c61b4
"kansas city, mo",http://history.archives.mbl.edu/concepts/location/acefede0-c9be-4d82-a390-29ddbe990775
marine biological laboratory,http://history.archives.mbl.edu/concepts/location/aed8707a-204a-4948-b2b3-0e805d9afbd5
"johannesburg, south africa",http://history.archives.mbl.edu/concepts/location/8df89f8a-21c3-4767-9ff6-72f8f8454e62
"bethlehem, pa",http://history.archives.mbl.edu/concepts/location/9f843679-f1a7-4c8d-8c5b-b1b1ff1c203c
"madison, ms",http://history.archives.mbl.edu/concepts/location/822fc2d8-16d6-49bd-9c6f-7858e72e00ef
uw-madison,http://history.archives.mbl.edu/concepts/location/d0036241-6b51-4a7d-a660-b139b3cc75c1
"worthington, oh",http://history.archives.mbl.edu/concepts/location/ae523577-6f4e-44e6-8fcc-d1e045e1e8cb
"cambridge, uk",http://history.archives.mbl.edu/concepts/location/89eb82d5-e7e3-4500-90fb-fdcf76dc00b5
"924 newington ave., baltimore, md",http://history.archives.mbl.edu/concepts/location/689c4fe2-ecb8-4cc5-804f-8df60dd3b8a6
united kingdom,http://history.archives.mbl.edu/concepts/location/5254d626-e053-4dc4-b520-d09116a90e56
harvard medical school,http://history.archives.mbl.edu/concepts/location/cd9b7ca1-5908-467f-83db-06bd23d1480f
"westminster, md",http://history.archives.mbl.edu/concepts/location/9fa587de-be8d-4564-a005-4926eee7851f
"stony brook, ny",http://history.archives.mbl.edu/concepts/location/0cb4fa20-a37d-46d5-9fb5-7e30949e01fb
"munich, germany",http://history.archives.mbl.edu/concepts/location/fd854387-f57b-4521-8af6-fb355bba71eb
norway,http://history.archives.mbl.edu/concepts/location/91551737-22b7-4577-8d30-c4e5efc7b435
"sendai, japan",http://history.archives.mbl.edu/concepts/location/5b56390b-f0fb-437b-b614-16eb75711e6b
the state university,http://history.archives.mbl.edu/concepts/location/4e74e89f-5ab1-4198-b101-cd5cca86782d
"1658 columbia road, south boston, ma",http://history.archives.mbl.edu/concepts/location/3f373563-bfe3-4aa5-9451-703735ad7b68
"st. thomas, ont.",http://history.archives.mbl.edu/concepts/location/1034f7e5-f877-487f-8b6e-a1f05808e691
"mashpee, ma",http://history.archives.mbl.edu/concepts/location/7b4327d7-07c2-4b74-98e1-00b94fe092df
university of north texas health science center,http://history.archives.mbl.edu/concepts/location/908e6da9-9508-4cce-9dfc-ffdba4d8e7c6
port aransas,http://history.archives.mbl.edu/concepts/location/5508c1b0-2ae7-4e15-bee3-8e9fbcedef37
new york university medical college,http://history.archives.mbl.edu/concepts/location/eb53eebf-2dd3-49f8-bfe9-136f9cd1248a
"venice, ca",http://history.archives.mbl.edu/concepts/location/958416aa-a757-4627-922d-acf5e0cdb180
"richmond, in",http://history.archives.mbl.edu/concepts/location/d707d02b-ad7a-4c54-9764-d301129d9363
"syracus, ny",http://history.archives.mbl.edu/concepts/location/00659303-d314-4d9c-9581-574a211d6ab7
stockholm,http://history.archives.mbl.edu/concepts/location/b417de15-f902-4170-a188-efab28cffd1c
"624 fullerton parkway, chicago, il",http://history.archives.mbl.edu/concepts/location/b6d25070-4710-4e7a-b574-a4f52f3c519a
sri lanka,http://history.archives.mbl.edu/concepts/location/9889681c-1bce-41b6-a2cf-2627768bf361
"athens, greece",http://history.archives.mbl.edu/concepts/location/3e1d5d28-1220-4d4a-a56d-8cd0dcbcc6ee
"south boston, mass",http://history.archives.mbl.edu/concepts/location/9b1e1fb5-202d-4bf4-bb0c-a9e3f69fe40d
"valley stream, long island, ny",http://history.archives.mbl.edu/concepts/location/1360ae55-951e-4b4a-96be-87a5610675f0
rumiania,http://history.archives.mbl.edu/concepts/location/0018ed8f-4243-43d6-98d5-0526dbeebb5b
zurich,http://history.archives.mbl.edu/concepts/location/5baa8ad0-cc0a-463e-a016-de8a4a6b0231
"1229 carr ave., memphis, tn",http://history.archives.mbl.edu/concepts/location/b6bfb11a-3957-4104-8e9c-6ff746dd0d48
"wymore, nb",http://history.archives.mbl.edu/concepts/location/0a619dce-d969-4c09-b58d-9d4dc8ac55f5
city university of new york,http://history.archives.mbl.edu/concepts/location/1fa5a488-1e26-428b-873f-c284cdb55fe6
russia.,http://history.archives.mbl.edu/concepts/location/c214e211-ec28-4e7e-9ffb-703e9ed8389b
"lexington, ky",http://history.archives.mbl.edu/concepts/location/11afb237-27dd-4060-a01e-1191b51c91ae
"college hill, ma",http://history.archives.mbl.edu/concepts/location/9fcbbf8c-15fd-4349-9172-00a506f0f403
"zbigniew, poland",http://history.archives.mbl.edu/concepts/location/74be9e76-ffaa-424c-bd14-5a7224713399
canada,http://history.archives.mbl.edu/concepts/location/0fb46143-2955-43d2-9653-91e700e2f198
b'kara malta,http://history.archives.mbl.edu/concepts/location/5999a95b-fb7d-46ea-a6b6-f1e011d934d8
"marblehead, mass",http://history.archives.mbl.edu/concepts/location/db1cebc6-970b-4a4c-ab0d-7bc571903cf7
"lagrange, il",http://history.archives.mbl.edu/concepts/location/dd292185-4076-4ab2-b32f-9334bd42ad4c
"iowa city, io",http://history.archives.mbl.edu/concepts/location/ed39c00f-a593-4125-963f-96d579dd7548
"peekskill, ny",http://history.archives.mbl.edu/concepts/location/e571f70e-9042-4597-886b-db84ae1fe6e3
washington.,http://history.archives.mbl.edu/concepts/location/0a72a6b0-a787-4676-9685-529505e59632
"iowa city, ia",http://history.archives.mbl.edu/concepts/location/7d352ee0-7fc3-4210-94d0-d53a8a442a41
washington square college,http://history.archives.mbl.edu/concepts/location/1cb6e0a6-d464-4f75-b500-d881df98da01
"west barnstable, mass",http://history.archives.mbl.edu/concepts/location/c653c271-bcfd-4c95-a294-df9e9fc910a7
california,http://history.archives.mbl.edu/concepts/location/05361688-8263-4072-9fae-c0eca8ecfde4
brasil,http://history.archives.mbl.edu/concepts/location/e7ed2105-c025-48ea-8a1c-a5c868d10f9d
"east longmeadow, ma",http://history.archives.mbl.edu/concepts/location/ba6e86d2-df85-48f4-bd6f-90042fb64bdc
"cardiff, england",http://history.archives.mbl.edu/concepts/location/37be579d-b377-41cb-8ee6-a3f9f3a96aab
raleigh,http://history.archives.mbl.edu/concepts/location/efa91a40-51ee-4240-8ef4-292142a151e1
"edghaston, birmingham, england",http://history.archives.mbl.edu/concepts/location/582ca331-095e-4438-8112-fb108b33b985
charleston,http://history.archives.mbl.edu/concepts/location/da473e5e-491e-4f6b-bb62-9da29b5da74c
"18 franklin street, northampton, ma",http://history.archives.mbl.edu/concepts/location/d1488e43-de62-4b69-93b1-22f23823cb44
"stuttgart, w. germany",http://history.archives.mbl.edu/concepts/location/b0c1e5cb-61b4-43dc-88ea-65fc9b5ad3ef
howard hughes medical institute; university of california,http://history.archives.mbl.edu/concepts/location/36f94ea7-11b7-4937-b3a3-e4b18e40b399
romania,http://history.archives.mbl.edu/concepts/location/c8532038-b3da-4cf4-9067-1b585633d2a5
"409 western ave., east pittsburgh, pa",http://history.archives.mbl.edu/concepts/location/fe793823-b3e6-4679-b62e-3cbd1b004dd7
"woods hole, ma",http://history.archives.mbl.edu/concepts/location/622113fa-7d67-496c-8f69-791b08d166d5
"730 west adams street, chicago, il",http://history.archives.mbl.edu/concepts/location/dc003aa5-45ac-4686-801a-46242cc5204c
venezula,http://history.archives.mbl.edu/concepts/location/5dfce5ff-30ba-4073-960c-a5f189a0e527
"stonington, ct",http://history.archives.mbl.edu/concepts/location/9a0be219-6b1a-409f-8091-e237c02b303b
"2143 commonwealth ave., st. paul, mn",http://history.archives.mbl.edu/concepts/location/40d2c87e-c741-4ca9-b866-6d90cc2c51f3
"philadelphia, pa; tarentum, pa",http://history.archives.mbl.edu/concepts/location/158212c7-eccb-4d9e-ba2f-819ae3fa3328
rutgers university,http://history.archives.mbl.edu/concepts/location/de56dbec-f5de-4b5d-a30b-84c93340423c
"richmond hill, ny",http://history.archives.mbl.edu/concepts/location/4ff234d2-1089-44e7-aa8e-8d01bd77e1e3
"manchester, uk",http://history.archives.mbl.edu/concepts/location/f371bb53-9421-4b67-8d9a-987ba16a7d70
"2058 vanderbilt avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/cb73569b-d49d-40ff-8f4c-916394c4a59f
pittsburgh,http://history.archives.mbl.edu/concepts/location/e6dc2180-955d-44e7-9700-64a83eef4f6c
moscow,http://history.archives.mbl.edu/concepts/location/c69c2d2f-fbcc-4d52-bb7e-8082d6c9310f
"berlin-dahlem, germany",http://history.archives.mbl.edu/concepts/location/1f11c506-8bf1-46f5-a92e-c1a540e81711
the city universityof new york,http://history.archives.mbl.edu/concepts/location/0414de03-6cea-4144-a92c-e32043e5e637
"toronto, canada",http://history.archives.mbl.edu/concepts/location/e211834b-e7da-4bec-b2af-b21c4655efde
hartford,http://history.archives.mbl.edu/concepts/location/b3094d3e-f3bc-48dd-8b15-2f2f67d97b93
"yellow springs, oh",http://history.archives.mbl.edu/concepts/location/daf5dcb8-2e56-40a8-b4ed-1e93d0d792d2
canada.,http://history.archives.mbl.edu/concepts/location/7af536d8-f824-467b-b030-77a036abb0fc
"29 n. hawthorne la., indianapolis, in",http://history.archives.mbl.edu/concepts/location/e6f82954-9b17-4d9a-b029-413abf506f5a
national institures of health,http://history.archives.mbl.edu/concepts/location/70b3d33d-4b10-4dd1-9c8d-f534358b819e
"263 prospect street, terrington, ct",http://history.archives.mbl.edu/concepts/location/687071d3-8915-41f8-a1b2-760b8c1fa086
"fort collins, co",http://history.archives.mbl.edu/concepts/location/fe5b777b-0858-46e5-a67a-ef155816696e
"charlestown, wv",http://history.archives.mbl.edu/concepts/location/f51e2d49-5015-4fde-be61-ce72bac50a1c
"40 commonwealth ave., boston, ma",http://history.archives.mbl.edu/concepts/location/f6b8b990-9c72-494b-9709-793dd2d3534d
russia,http://history.archives.mbl.edu/concepts/location/ef46843f-dfb1-4f55-99d0-ab9202abaebd
the netherlands,http://history.archives.mbl.edu/concepts/location/e590501d-86c8-42ff-a2a4-720042f1d1fe
"28 strawberry hill, stamford, ct",http://history.archives.mbl.edu/concepts/location/e15999bb-6837-4f50-b869-ab62615a5390
worcester,http://history.archives.mbl.edu/concepts/location/e6109a51-ecd1-4320-808f-a68e27b1e79e
reno,http://history.archives.mbl.edu/concepts/location/6ae21d94-dad7-4fc4-b596-7508d39c7d9c
"bryn mawr, pa",http://history.archives.mbl.edu/concepts/location/632c2e80-1fc2-4bdc-b3c3-83214b7b7461
budapest.,http://history.archives.mbl.edu/concepts/location/4222ee0b-8a04-4dbe-8229-7d4375f89298
"valhalla, ny",http://history.archives.mbl.edu/concepts/location/98315b91-ec40-4f34-a70c-a36bb3b52cb9
"doylestown, pa",http://history.archives.mbl.edu/concepts/location/95356b2f-5d43-47e4-a784-2dd581002c00
"kansas city, mo.",http://history.archives.mbl.edu/concepts/location/cd9a7345-ddb3-4a6a-b7eb-6296af3e930b
"morgantown, w. va.",http://history.archives.mbl.edu/concepts/location/e4f2199e-22e7-4616-9fd3-4c905c6f8281
korea/usa,http://history.archives.mbl.edu/concepts/location/6cf8cd59-ae07-45f8-ba87-deaa9f1394a0
at harvard university,http://history.archives.mbl.edu/concepts/location/3e3dedb5-705e-460e-aa09-0cadc1d4227b
beirut,http://history.archives.mbl.edu/concepts/location/bf611fdb-b864-42c5-a216-d8ef4e632cbd
"bangkok, siam",http://history.archives.mbl.edu/concepts/location/b3ef3e18-62e2-4227-a477-cf2e1203bfb2
wayne state university,http://history.archives.mbl.edu/concepts/location/d75dff2f-fb29-41c7-a62a-c1db9ff8ae5d
"oxford, england",http://history.archives.mbl.edu/concepts/location/5dc68b09-618d-455c-8561-f9a5a0969334
"manchester, ct",http://history.archives.mbl.edu/concepts/location/ed1a7858-d37f-460b-83f6-6fbb4e89c68e
"769 washington street, brookline, ma",http://history.archives.mbl.edu/concepts/location/9fd40069-69b9-413e-9675-27a519b2c0e0
chicago il,http://history.archives.mbl.edu/concepts/location/943acdb3-9ed9-4934-ba1f-1428ca35f32b
los angelens,http://history.archives.mbl.edu/concepts/location/87f8a9c2-0eb6-41b1-87cd-a927e2f3a529
"union city, tn",http://history.archives.mbl.edu/concepts/location/8e936088-63a8-4b98-8b50-e1de1098ba8e
new paltz,http://history.archives.mbl.edu/concepts/location/454b5620-5c76-4e53-980d-421d8078441d
mass.,http://history.archives.mbl.edu/concepts/location/19a69438-9a65-48e0-b921-b27c8c3512c0
madison,http://history.archives.mbl.edu/concepts/location/3f752aaf-a2bd-4324-9c6d-9a57d893ecd9
at buffalo,http://history.archives.mbl.edu/concepts/location/1449d676-3005-4aac-9b4c-28eaf2d5c126
long island center,http://history.archives.mbl.edu/concepts/location/8dd75507-83ae-4835-a8e4-dac3e8573e32
german,http://history.archives.mbl.edu/concepts/location/084d9e74-bf14-4cb5-a828-cb76a844011d
haiiti.,http://history.archives.mbl.edu/concepts/location/8b1d9e34-4d54-46db-9049-54909b7e8ba2
"lincoln, il",http://history.archives.mbl.edu/concepts/location/f2c75294-36db-443d-a2de-a78dfddd77bb
"boston, ma 02215",http://history.archives.mbl.edu/concepts/location/c7614040-6f3c-498a-a2ac-b2ed3b550f90
"shanghai, china",http://history.archives.mbl.edu/concepts/location/d13af800-f510-43ce-bbf8-47eb44daa0ef
"toronto, ontario",http://history.archives.mbl.edu/concepts/location/a465b3ab-857c-4e22-ae28-b7c14b9724b3
"parkville, mo",http://history.archives.mbl.edu/concepts/location/8094ee37-0ddf-41ba-8fa2-82d17422fa8a
"oskaloosa, iowa",http://history.archives.mbl.edu/concepts/location/5818b7fd-9055-46d3-ac61-d13ef8095184
"dahlem, germany",http://history.archives.mbl.edu/concepts/location/f94f6f9f-3845-4d6d-abf0-bd67dff9dbea
"south orange, nj",http://history.archives.mbl.edu/concepts/location/b60c7108-9cba-4bb2-ae66-dff0a7a8d3b6
laboratory assistant,http://history.archives.mbl.edu/concepts/location/50faa828-2b3b-4a68-86eb-957546d124fe
irb-barcelona,http://history.archives.mbl.edu/concepts/location/d4c556a5-5a5d-4ea4-abe1-850cf6fdc8bf
"piermont, nh",http://history.archives.mbl.edu/concepts/location/446a75e1-f0d4-4eb4-8913-8cce11b8018e
"mt. airy, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/826b1fec-8912-422a-945a-380122beff0b
"341 rector street, perth amboy, nj",http://history.archives.mbl.edu/concepts/location/46d88654-e96a-4e25-a226-79792887134d
city of hope national medical center,http://history.archives.mbl.edu/concepts/location/5717ae8e-15da-4237-a199-6467218e0761
"forest hills, ma",http://history.archives.mbl.edu/concepts/location/9dba65fe-b3d1-434f-9cf1-b5ae0737c9ff
"44 francis ave., cambridge, ma",http://history.archives.mbl.edu/concepts/location/3503aa86-4a04-4b94-8a8e-047a4e4bb6d2
"tubingen, frg",http://history.archives.mbl.edu/concepts/location/78796729-2840-4a8a-9d68-0a8413b9eef7
"714 washington blvd., kansas city, ks",http://history.archives.mbl.edu/concepts/location/5df15314-d544-494d-83a6-8b2becf892f8
"leuven, belgium",http://history.archives.mbl.edu/concepts/location/d1136f93-9d6a-449c-b8b2-a8993a4099c1
"dresden, germany",http://history.archives.mbl.edu/concepts/location/9b44fbde-5d63-4cb8-8d9a-67cd9f6d08cb
"palm beach, fl",http://history.archives.mbl.edu/concepts/location/b164fcf4-cd7a-42cd-b08e-c03e3962871f
bulgaria,http://history.archives.mbl.edu/concepts/location/3ed6217b-133c-4230-aa6b-7fd585fa03ce
"87 upper prince st., charlottetown, prince edward island, canada",http://history.archives.mbl.edu/concepts/location/a9a03d7f-cef1-4ba8-a02a-21b83ff52b09
"sao paulo, brazil",http://history.archives.mbl.edu/concepts/location/ca86fbf8-b1e7-49a4-a977-4ac68449e1fe
chapell hill,http://history.archives.mbl.edu/concepts/location/c9b39879-9e3b-482b-9fd5-61057c40af33
"heidelberg, west germany",http://history.archives.mbl.edu/concepts/location/27383180-ab8c-46c6-a3a5-f0ad06b7c21a
milwaukee,http://history.archives.mbl.edu/concepts/location/a2df2254-a6c6-4e57-b2ae-377db756fd42
"curitiba, paroni, brazil",http://history.archives.mbl.edu/concepts/location/db73dc21-b6a3-4251-ad93-46d64cbb6926
"westport, digby county, nova scotia",http://history.archives.mbl.edu/concepts/location/c743f889-6e06-44e1-a75c-037fba20ebd0
knoxville,http://history.archives.mbl.edu/concepts/location/96184dc2-c9e6-4dd1-af6d-2dbb70f6fccb
at syracuse,http://history.archives.mbl.edu/concepts/location/2bf5dd1e-8efa-4b49-a172-f200c7530865
"crete, nb",http://history.archives.mbl.edu/concepts/location/81125080-cba4-4478-9ff7-fea02c680ad1
"keene, nh",http://history.archives.mbl.edu/concepts/location/f00563bc-465b-4884-ab14-cab041fbb727
"agso, india",http://history.archives.mbl.edu/concepts/location/974c3e3f-4e9f-4e12-b451-b90c404b514e
"east machias, me",http://history.archives.mbl.edu/concepts/location/a40cbe25-561d-4ad0-831d-525e379929a7
"woods hole, mass",http://history.archives.mbl.edu/concepts/location/3d5cc49b-4afa-4ab8-946d-d9259bb6374e
"428 west 20th street, new york, ny",http://history.archives.mbl.edu/concepts/location/959ec48b-d6df-4793-800c-fa162f0ddbdb
"304 n. chester road, glenolden, pa",http://history.archives.mbl.edu/concepts/location/766ec4b3-6166-46f3-b949-c867dbf00dbe
csic,http://history.archives.mbl.edu/concepts/location/b604289d-c36e-439d-b247-587726c4d41d
"lausanne, switzerland",http://history.archives.mbl.edu/concepts/location/25c29d9f-86a2-4b66-9da9-fe0cc11042a4
nova scotia,http://history.archives.mbl.edu/concepts/location/ff62cf7b-d6bd-45f8-878b-0199c579fbbd
"east windsor, nj",http://history.archives.mbl.edu/concepts/location/f02fa97c-12f3-4d5d-a0a2-f377da5932ab
"new milford, ct",http://history.archives.mbl.edu/concepts/location/d0436708-3715-486d-ae48-ec6556eeae5c
department of the interior,http://history.archives.mbl.edu/concepts/location/4f059a4d-b58b-480d-bf95-481577399272
"england, uk",http://history.archives.mbl.edu/concepts/location/b4691107-c95f-40ca-a210-f3590ac22d9c
"easthampton, ma",http://history.archives.mbl.edu/concepts/location/c3a484f2-af4e-4640-a633-152404625e11
denmark.,http://history.archives.mbl.edu/concepts/location/e848622b-42ea-416e-adf5-cbbd6957ab9f
marine bioloical laboratory,http://history.archives.mbl.edu/concepts/location/70899df5-d73b-4bb8-a161-bef5726ff5fe
"evanston, il",http://history.archives.mbl.edu/concepts/location/c01c0d79-3a32-4089-bdc9-20b0e50a7529
"northhampton, mass",http://history.archives.mbl.edu/concepts/location/e2254995-5dca-4ba4-9a19-cee657bdface
"2034 fifth avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/db325937-c112-4ad4-a687-6751bd9665de
"columbia, sc",http://history.archives.mbl.edu/concepts/location/4f2f8b20-01d0-40eb-bd9c-7ede179e7795
pakistan,http://history.archives.mbl.edu/concepts/location/afb9d3ac-f8aa-4414-b118-127ef88d3ec5
college of mt. st. joseph,http://history.archives.mbl.edu/concepts/location/9816cb15-cca5-4603-8a72-dfa40ca9cf05
"hamilton, ny",http://history.archives.mbl.edu/concepts/location/8c6f855b-c1d3-4d90-8225-7bb426439865
turkey,http://history.archives.mbl.edu/concepts/location/d433296c-e6ac-44ce-82a2-6b703edea838
"stoneham, ma",http://history.archives.mbl.edu/concepts/location/a3001cb5-5f7c-49ad-bb00-1c89a6f4c17a
"st. mary's city, maryland",http://history.archives.mbl.edu/concepts/location/4ca61768-743c-4809-87cb-deb293c1d723
"ithaca, ny; 435 penn avenue, waverly, ny",http://history.archives.mbl.edu/concepts/location/8d80d653-21e5-4033-90f2-c80424e97aef
"36 mercer st., princeton, nj",http://history.archives.mbl.edu/concepts/location/5ef47f3f-314d-4f06-a584-979f26979e5f
"tabor, italy",http://history.archives.mbl.edu/concepts/location/84c9a78d-673d-4557-b91d-ff19ca2a7fee
"beer sheva, israel",http://history.archives.mbl.edu/concepts/location/e456e7ac-3d4f-4a23-8cb9-896e1ce9bd42
"817 n. fremont ave., baltimore, md",http://history.archives.mbl.edu/concepts/location/6e992d51-b305-4f6e-b7e8-b5e6b53b6685
"delaware, oh",http://history.archives.mbl.edu/concepts/location/1b892988-4476-419d-a47e-b20df80d5f3a
"garrison-on-hudson, ny",http://history.archives.mbl.edu/concepts/location/950beb6d-1350-477d-9c98-7f1d9d19ee89
"hudson, ny",http://history.archives.mbl.edu/concepts/location/4ac25473-eb92-4d4c-83f5-c78aa2107333
"8 harris avenue, jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/c0ef470d-ed2c-4db5-9a81-280628c756fd
"fairfield, ct",http://history.archives.mbl.edu/concepts/location/97d21911-b2cb-48c0-b5d8-cb3ab3322566
case,http://history.archives.mbl.edu/concepts/location/49612790-8b17-4143-a846-b174e394d21d
massachusetts eye and ear infirmary,http://history.archives.mbl.edu/concepts/location/ba1ff354-68e3-4f1c-9957-58ec3adf248b
"west roxbury, ma",http://history.archives.mbl.edu/concepts/location/1376a61e-4231-432c-8175-a84f104e0d4e
"kyoto, japan",http://history.archives.mbl.edu/concepts/location/e829707c-34b1-465d-bbbd-f7949673a2f8
"ottawa, can",http://history.archives.mbl.edu/concepts/location/204a6173-5631-4522-b5ba-f577923fae54
marine biological i .aboratory,http://history.archives.mbl.edu/concepts/location/367b4cd2-aa59-4032-ba60-ffa3d1c19146
"kennebunk, ma",http://history.archives.mbl.edu/concepts/location/e347a6a2-a381-4588-892f-5925289a8bb4
copenhagen.,http://history.archives.mbl.edu/concepts/location/6bbd4526-a8a4-41b5-afa6-6a16be14cdcd
"16834 evanston, detroid 25, michigan",http://history.archives.mbl.edu/concepts/location/017602ed-cda0-4568-9685-d98f40d7cdfe
kenya,http://history.archives.mbl.edu/concepts/location/7e2f6e30-56d1-4cc4-bc69-c2bc11853256
"malden, ma",http://history.archives.mbl.edu/concepts/location/b66a1cad-976b-46c4-aa14-d6cc4270644b
"london, uk",http://history.archives.mbl.edu/concepts/location/fa708283-c946-49b9-adf1-381fe4c9cc72
"hyannis, ma",http://history.archives.mbl.edu/concepts/location/a44df5c1-3ef1-45fc-8052-e8a41f4f9c96
bermuda,http://history.archives.mbl.edu/concepts/location/7f556b81-3f26-4854-a7b4-513f5fff51d1
"gloucester, ma",http://history.archives.mbl.edu/concepts/location/c70486f6-5887-4325-acbe-4977c88e6658
"kent, uk",http://history.archives.mbl.edu/concepts/location/2dabfe2e-85eb-4a8e-91f6-d66abe79d075
"pasadena, ca",http://history.archives.mbl.edu/concepts/location/2dacc509-b6c1-48eb-9e9d-353307f4c623
singapore,http://history.archives.mbl.edu/concepts/location/d2322959-b8ab-495d-b0b4-e0161ea8e9d2
"103 lemoyne avenue, washington, pa",http://history.archives.mbl.edu/concepts/location/b59398c3-2a95-409b-8c6a-ec87f14bb99d
rehovoth,http://history.archives.mbl.edu/concepts/location/8de9d116-de39-48cd-902b-176ce663c2c9
bronx,http://history.archives.mbl.edu/concepts/location/e9878486-537e-4361-8d32-42ef5e408088
"westport, ct",http://history.archives.mbl.edu/concepts/location/e47b72ce-9375-4c4d-b0ae-2ee43e5f270f
"north falmouth, mass",http://history.archives.mbl.edu/concepts/location/d3cdff0a-e334-43dd-a914-d2e8bc212b14
pennsylvania,http://history.archives.mbl.edu/concepts/location/f5dd34d0-280f-43ab-b407-1dcb49212ac4
czechoslovakia.,http://history.archives.mbl.edu/concepts/location/703dacc4-0166-428d-b04f-7a438e0c850b
"readville, ma c/o of a. l. rotch",http://history.archives.mbl.edu/concepts/location/af7fd895-a82d-4f35-baf2-b8f3a6615844
"chestnut hill, ma",http://history.archives.mbl.edu/concepts/location/f4c9ecc6-205e-4d66-ada6-980a7a66a83f
germnay,http://history.archives.mbl.edu/concepts/location/bea6a388-3c42-453e-8d33-6cca4d0e07b7
"vancouver, canada",http://history.archives.mbl.edu/concepts/location/c69d74f7-9cc6-425f-8ab1-e16fbc5888b4
"oxford, ga",http://history.archives.mbl.edu/concepts/location/3f6fb142-9a97-44a4-a34f-2e7f01b4d3ef
