Last Name,Person URI,First Name,Role,Year,Subject
Wrinch,http://history.archives.mbl.edu/concepts/person/7e096d3a-70ec-4125-bef7-f006fc7b4f91,Dorothy,Independent,1942,
Zweifach,http://history.archives.mbl.edu/concepts/person/f3729a0c-4692-4fed-b963-7a2088daacc8,Benjamin W,Independent,1942,
Brummer,http://history.archives.mbl.edu/concepts/person/9066bd00-575b-488b-bd8b-a93bc4d9841c,Donald L,Beginners,1942,
Clark,http://history.archives.mbl.edu/concepts/person/bbac6b0d-6e4e-4607-9118-d06c74767c74,Arnold M,Beginners,1942,
Cole,http://history.archives.mbl.edu/concepts/person/089758e0-8c95-48f7-9a84-41454a8519bc,Edith,Beginners,1942,
Daniel,http://history.archives.mbl.edu/concepts/person/46f21d92-af1e-4b05-a93d-914fc19e4542,Sister Paul,Beginners,1942,
Ferguson,http://history.archives.mbl.edu/concepts/person/62a14849-2b41-42f6-88d6-04a115bffd23,Frederick P,Beginners,1942,
Grosch,http://history.archives.mbl.edu/concepts/person/36fbd042-71ec-4e49-843f-370b795f43ae,Daniel S,Beginners,1942,
Hinchey,http://history.archives.mbl.edu/concepts/person/34fc98f5-cb2c-4f9c-8c86-5cc156568c80,M Catherine,Beginners,1942,
Jaeger,http://history.archives.mbl.edu/concepts/person/c8541e95-9785-4217-be80-dedc9fdd595d,Lucena,Beginners,1942,
Keltch,http://history.archives.mbl.edu/concepts/person/a3b54917-aec8-4dfb-9a3e-cbb4fb230707,Anna K,Beginners,1942,
Lefevre,http://history.archives.mbl.edu/concepts/person/d91cdc12-ada2-4e4c-8576-3a58c924b5d5,Paul G,Beginners,1942,
Metz,http://history.archives.mbl.edu/concepts/person/c310369f-9576-4e65-912e-2ed6f360314c,Charles B,Beginners,1942,
Nelson,http://history.archives.mbl.edu/concepts/person/77afff26-c11b-4fe2-b5de-f7ecb57d87a9,Leonard,Beginners,1942,
Southwick,http://history.archives.mbl.edu/concepts/person/b3edb1d3-8fdb-4db5-8689-100be85241b5,Mildred D,Beginners,1942,
Taylor,http://history.archives.mbl.edu/concepts/person/02a2799c-ecb2-45c3-b25c-1f85673d2346,Harriett E,Beginners,1942,
Watterson,http://history.archives.mbl.edu/concepts/person/c2cd8f0c-551b-46d5-8710-cfe83b46e71e,Ray L,Beginners,1942,
Wilson,http://history.archives.mbl.edu/concepts/person/f3c22b41-98f2-443f-affb-f5b2ef2911ba,Walter L,Beginners,1942,
Atkinson,http://history.archives.mbl.edu/concepts/person/ee5eb5e5-1b18-4cbd-8fa1-f4caa707a619,Lenette R,Research Assistants,1942,
Barber,http://history.archives.mbl.edu/concepts/person/ef1b0619-009c-446f-988f-856768eb4e26,Ava J,Research Assistants,1942,
Bond,http://history.archives.mbl.edu/concepts/person/f298110f-8b9b-40e5-bd1c-dde23075905f,Christiana,Research Assistants,1942,
Brownell,http://history.archives.mbl.edu/concepts/person/655a51a6-3230-43f6-9f3a-14ee0f1f1109,Katharine A,Research Assistants,1942,
Butler,http://history.archives.mbl.edu/concepts/person/74702a47-07bf-4895-b0bd-eb7a81b30c49,Mary K,Research Assistants,1942,
Cook,http://history.archives.mbl.edu/concepts/person/0c921cd0-576e-4404-a5ac-c104e73365ca,Elizabeth J,Research Assistants,1942,
Dytche,http://history.archives.mbl.edu/concepts/person/67e65920-00bf-4561-b981-34a1a4be6ef2,Maryon M,Research Assistants,1942,
Ehrenfeld,http://history.archives.mbl.edu/concepts/person/666a197a-30f2-485a-88ca-f5264b37959a,Klara,Research Assistants,1942,
Garzoli,http://history.archives.mbl.edu/concepts/person/11a8d823-8a3d-40fc-aae6-3602ee5f5df4,Ray F,Research Assistants,1942,
Heidenthal,http://history.archives.mbl.edu/concepts/person/d960e441-2da7-495b-9bae-dd958e693610,Gertrude,Research Assistants,1942,
Hohwieler,http://history.archives.mbl.edu/concepts/person/61c24817-0cb5-4303-8541-23a3f70088ae,Harold J,Research Assistants,1942,
Jacobs,http://history.archives.mbl.edu/concepts/person/3201337a-6943-4aed-af71-2609c2736837,J0Ye E,Research Assistants,1942,
Kibrick,http://history.archives.mbl.edu/concepts/person/66b811b6-238d-46a3-bf6c-5372ab66d429,Andre C,Research Assistants,1942,
Kielich,http://history.archives.mbl.edu/concepts/person/16a57573-722a-4b68-bf74-5dd294d5ffd0,E Randolph,Research Assistants,1942,
Krugelise,http://history.archives.mbl.edu/concepts/person/4e41ce92-9696-4b6c-b21b-0fdcb82a808a,Dithj,Research Assistants,1942,
Long,http://history.archives.mbl.edu/concepts/person/acd41785-955a-492f-8d2e-5b6038a50725,M Jeanne,Research Assistants,1942,
Machado,http://history.archives.mbl.edu/concepts/person/747fbe91-4714-4859-9a92-fc0281232b9c,Angelo L,Research Assistants,1942,
Meiuurr,http://history.archives.mbl.edu/concepts/person/e28b1215-6729-4a44-825e-3f8116201b28,Frances A,Research Assistants,1942,
Phillips,http://history.archives.mbl.edu/concepts/person/b6199479-4a8e-4b57-b0f2-0e2f4df5a3a2,Clyde,Research Assistants,1942,
Smith,http://history.archives.mbl.edu/concepts/person/d74bd3fb-24ac-43bc-bd67-07e31e608f76,Douglas E,Research Assistants,1942,
Spiegelman,http://history.archives.mbl.edu/concepts/person/0fea0d3e-8252-4e12-a6a2-11aecf67647d,S,Research Assistants,1942,
Stevens,http://history.archives.mbl.edu/concepts/person/47838d6e-53b4-4f16-ace5-928f07e4eb68,Hazel A,Research Assistants,1942,
Stevens,http://history.archives.mbl.edu/concepts/person/edfc4df6-9cff-4b6f-ac8d-e860d5a42b82,Katharine,Research Assistants,1942,
Woodward,http://history.archives.mbl.edu/concepts/person/bb102e2c-ba15-4572-92f0-a149ee0e2e9c,Arthur A Jr,Research Assistants,1942,
Wurtz,http://history.archives.mbl.edu/concepts/person/2e409677-6c49-43a6-9009-4825df85789e,Charles B,Research Assistants,1942,
Amberson,http://history.archives.mbl.edu/concepts/person/78d095b8-418c-45a4-a3fe-20090713d338,William R,Library Readers,1942,
Beck,http://history.archives.mbl.edu/concepts/person/d9852003-2e98-4b19-8b71-38b5a5ab81d5,Lyle V,Library Readers,1942,
Belda,http://history.archives.mbl.edu/concepts/person/456e038e-233b-4e30-8cfb-cccfbca9ed29,Walter H,Library Readers,1942,
Bloch,http://history.archives.mbl.edu/concepts/person/3fa32a20-2c3c-484e-9ae5-f1feeb328a36,Robert,Library Readers,1942,
Cassidy,http://history.archives.mbl.edu/concepts/person/5aef4468-f791-44b9-a00c-57a43d503462,Harold G,Library Readers,1942,
Clark,http://history.archives.mbl.edu/concepts/person/f7f4a401-911e-4408-a170-d7fdc90f45d4,Helen,Library Readers,1942,
Diamond,http://history.archives.mbl.edu/concepts/person/7f9475fd-32bd-4694-89c0-fb10e4055a74,Louis K,Library Readers,1942,
Diamond,http://history.archives.mbl.edu/concepts/person/73c62743-5a1f-44a2-9d2d-5317f194b10d,Moses,Library Readers,1942,
Eveiucrr,http://history.archives.mbl.edu/concepts/person/d9166490-ec12-4830-b3a0-7a3ce0740e9d,Guy M,Library Readers,1942,
Fowler,http://history.archives.mbl.edu/concepts/person/52cf7660-df91-497a-8eb2-c81437dc3c57,Coleen,Library Readers,1942,
Gates,http://history.archives.mbl.edu/concepts/person/b9503b74-0a61-4376-ad2f-6d12ecf869c6,R Ruggles,Library Readers,1942,
Hutchings,http://history.archives.mbl.edu/concepts/person/17c83fc6-fa39-41f5-8cfc-dae7b02bf2d6,Lois M,Library Readers,1942,
Jones,http://history.archives.mbl.edu/concepts/person/11edbc42-a5e5-4c69-bf0f-25f757cde297,Arthur W,Library Readers,1942,
Ki@Zer,http://history.archives.mbl.edu/concepts/person/3b041a91-f90e-4959-80e2-38923beeae85,George L,Library Readers,1942,
Lavin,http://history.archives.mbl.edu/concepts/person/14ced01f-c954-44c6-a908-d00856defa7c,George I,Library Readers,1942,
Levine,http://history.archives.mbl.edu/concepts/person/6a39a4f3-a18c-4400-9bac-fb8e9b486596,Philip,Library Readers,1942,
Loewi,http://history.archives.mbl.edu/concepts/person/37e0336a-d4de-4e2e-92d1-e5cc684d14ff,Otto C,Library Readers,1942,
Ludwig,http://history.archives.mbl.edu/concepts/person/76c6c725-cb62-443d-b1c7-d54418d4bb13,Francis W,Library Readers,1942,
Meyerhof,http://history.archives.mbl.edu/concepts/person/76a2d875-1410-4135-b442-e261555a5a17,N Otto,Library Readers,1942,
Mitchell,http://history.archives.mbl.edu/concepts/person/118f55c0-20dd-418f-a427-2afcb8e7f573,Philip H,Library Readers,1942,
Newell,http://history.archives.mbl.edu/concepts/person/2af376fd-a389-4c98-b217-b89bdba23aae,James W,Library Readers,1942,
Oster,http://history.archives.mbl.edu/concepts/person/69610ea3-6a73-47df-89df-175516f15144,Robert H,Library Readers,1942,
Renshaw,http://history.archives.mbl.edu/concepts/person/a65658b8-f010-4134-9b54-d88263897a0c,Birdsey,Library Readers,1942,
Roberts,http://history.archives.mbl.edu/concepts/person/ef11a999-552e-4d45-a300-032047ca246b,Edith,Library Readers,1942,
Sevag,http://history.archives.mbl.edu/concepts/person/ba866897-f9d3-4f41-a562-111e9f0aaeaa,Manasseh G,Library Readers,1942,
Shapiro,http://history.archives.mbl.edu/concepts/person/859a5488-feac-4195-b351-00783a4fd52d,Herbert,Library Readers,1942,
Shwartzman,http://history.archives.mbl.edu/concepts/person/83543775-7656-4dc9-ad3b-f65a16adb6a8,Gregory,Library Readers,1942,
Svile5,http://history.archives.mbl.edu/concepts/person/42c643ba-80fc-489d-b8db-5816af598eb9,Karl A,Library Readers,1942,
Addison,http://history.archives.mbl.edu/concepts/person/09864f5f-dc06-4432-96fa-600fe4187bd8,William H F,Independent,1943,
Ball,http://history.archives.mbl.edu/concepts/person/28ef5676-5546-42a7-b12d-c2c162e4c48e,Eric G,Independent,1943,
Barth,http://history.archives.mbl.edu/concepts/person/aa8b3657-b79a-482c-9250-9007ae848e22,Lester G,Independent,1943,
Berger,http://history.archives.mbl.edu/concepts/person/29ff9a2f-a680-495d-9207-d1cc631ae3fa,Charles A,Independent,1943,
Brooks,http://history.archives.mbl.edu/concepts/person/c28bc636-0efc-4da8-a671-ff3ed6bbfaf1,Matilda Moldenhauer,Independent,1943,
Brown,http://history.archives.mbl.edu/concepts/person/f60e5fef-fdd4-4e81-9ee0-7dccc77de3e6,Dugald E S,Independent,1943,
Buck,http://history.archives.mbl.edu/concepts/person/53d95cd3-4aa3-4bd3-9c5d-3c87d1a815c2,John B,Independent,1943,
Budington,http://history.archives.mbl.edu/concepts/person/42906f60-0754-4f4f-92d1-da0528722a14,Robert A,Independent,1943,
Buggs,http://history.archives.mbl.edu/concepts/person/40245fc3-85a1-44cf-8e73-413dadbeff96,Charles W,Independent,1943,
Burbanck,http://history.archives.mbl.edu/concepts/person/e42f65b5-44a4-4f92-a3c8-56c04bd36013,William D,Independent,1943,
Burkenroad,http://history.archives.mbl.edu/concepts/person/8ab0eba6-70b6-434e-9c6a-74cc7d2238ef,Martin D,Independent,1943,
Chambers,http://history.archives.mbl.edu/concepts/person/14a8af5f-572e-4c42-a71b-de8a35f0dd3f,Robert Jr,Independent,1943,
Clark,http://history.archives.mbl.edu/concepts/person/a4d4b693-cd36-4c0a-8247-a47a17bd73ec,Eleanor Linton,Independent,1943,
Clark,http://history.archives.mbl.edu/concepts/person/cc530640-fd51-4e02-bf2a-abefec234bed,Eliot R,Independent,1943,
Clement,http://history.archives.mbl.edu/concepts/person/ddab4daa-1530-4530-b234-0de106ef71d7,Anthony C,Independent,1943,
Clowes,http://history.archives.mbl.edu/concepts/person/51d07b9a-6217-4821-869e-720fdca41262,George H A,Independent,1943,
Conklin,http://history.archives.mbl.edu/concepts/person/9a3e677e-7b22-4650-8a96-c0dc60d1e4a8,Edwin Grant,Independent,1943,
Costello,http://history.archives.mbl.edu/concepts/person/33ebf990-baa1-46df-9da9-719975b25f5c,Donald P,Independent,1943,
Duggar,http://history.archives.mbl.edu/concepts/person/869be4aa-8816-4c05-b092-87e297c69a6d,Benjamin M,Independent,1943,
Evans,http://history.archives.mbl.edu/concepts/person/0e4ea99f-9a50-4185-a66b-aead571e4a39,Titus C,Independent,1943,
Failla,http://history.archives.mbl.edu/concepts/person/4c87ab8d-e027-401b-979a-14629f3b3870,G,Independent,1943,
Fisher,http://history.archives.mbl.edu/concepts/person/8161b0dc-cbef-419d-8e73-5db27fc40e79,Kenneth C,Independent,1943,
Gabriel,http://history.archives.mbl.edu/concepts/person/c30ad736-d893-455b-af2d-cf92e3d2ba96,Mordecai L,Independent,1943,
Galtsoff,http://history.archives.mbl.edu/concepts/person/03c6b447-e3a5-4c74-bb87-7c73a44c9fd1,Paul S,Independent,1943,
Garrey,http://history.archives.mbl.edu/concepts/person/d25cade6-af15-40f4-b576-a987cfc1a784,Walter E,Independent,1943,
Glaser,http://history.archives.mbl.edu/concepts/person/d3d19e9c-687f-48e5-b9a2-2f304c8699f9,Otto Charles,Independent,1943,
Goodchild,http://history.archives.mbl.edu/concepts/person/a0cec855-8817-4684-8bb7-4a67686bf68d,Chauncey G,Independent,1943,
Grand,http://history.archives.mbl.edu/concepts/person/6ada6108-2d97-4088-9d0c-acd2f723232c,C G,Independent,1943,
Granick,http://history.archives.mbl.edu/concepts/person/1ceaec86-8ee9-4709-b65a-fc529be5dbe6,Sam,Independent,1943,
Grant,http://history.archives.mbl.edu/concepts/person/a79d8114-7be9-46af-88f9-504667c2e3a6,Ronald,Independent,1943,
Grave,http://history.archives.mbl.edu/concepts/person/9cade7e3-2b8a-4aee-b8c1-fd88f6696972,Caswell Ii,Independent,1943,
Hamburger,http://history.archives.mbl.edu/concepts/person/a9297b38-9868-420d-90d6-4d4b571d9b39,Viktor,Independent,1943,
Harnly,http://history.archives.mbl.edu/concepts/person/3953ad56-3851-4326-b1ec-b304a7399056,Morris H,Independent,1943,
Harris,http://history.archives.mbl.edu/concepts/person/0f917b1e-c792-4fb4-9979-ef5372fdfc2e,Daniel L,Independent,1943,
Hartman,http://history.archives.mbl.edu/concepts/person/e7e867e2-fc88-405b-ad36-1a0c0e4a6731,Frank A,Independent,1943,
Harvey,http://history.archives.mbl.edu/concepts/person/bccc1d21-ee40-4c15-ac7f-360f8f61d2c6,Ethel Browne,Independent,1943,
Harvey,http://history.archives.mbl.edu/concepts/person/943b6933-a857-4c01-8088-9a575e71e3d1,Edmund Newton,Independent,1943,
Heilbrunn,http://history.archives.mbl.edu/concepts/person/f6279538-2bcb-49d1-a7d9-d031f3bc8355,Lewis V,Independent,1943,
Hiatt,http://history.archives.mbl.edu/concepts/person/e4bc3343-7661-4db3-ade1-4a99799c00f0,Edwin P,Independent,1943,
Hopkins,http://history.archives.mbl.edu/concepts/person/fbf40961-565a-405f-9bad-01b072b50205,Hoyt S,Independent,1943,
Jacobs,http://history.archives.mbl.edu/concepts/person/4f2b9d77-03a3-4c41-9aa4-8064bde348f4,Merkel H,Independent,1943,
Kempton,http://history.archives.mbl.edu/concepts/person/b9bce057-21d0-4491-a7e6-5979463020b1,Rudolf T,Independent,1943,
Krahl,http://history.archives.mbl.edu/concepts/person/f31d35c5-49ef-448d-aaa4-3e1387f5f572,Maurice E,Independent,1943,
Lavin,http://history.archives.mbl.edu/concepts/person/14ced01f-c954-44c6-a908-d00856defa7c,George I,Independent,1943,
Lee,http://history.archives.mbl.edu/concepts/person/9fc85810-baf3-498d-8974-607ccee5fcd7,Richard E,Independent,1943,
Lillie,http://history.archives.mbl.edu/concepts/person/6b5bb790-9c5b-4b71-8809-3a4cdfeb5b75,Frank R,Independent,1943,
Lillie,http://history.archives.mbl.edu/concepts/person/884d4f89-94f9-4e4b-a8e3-4005e9bf8686,Ralph Stayner,Independent,1943,
Little,http://history.archives.mbl.edu/concepts/person/315696da-42aa-45b9-bc50-08e045bfffdb,Elbert P,Independent,1943,
Loch Head,http://history.archives.mbl.edu/concepts/person/5f5ed275-6665-40eb-a69d-097922b53986,John H,Independent,1943,
Mcclung,http://history.archives.mbl.edu/concepts/person/83070c72-3e09-4f2d-871d-108f97f7cf21,Clarence E,Independent,1943,
Mcelroy,http://history.archives.mbl.edu/concepts/person/51ab3934-49e0-4451-b91c-762a96a505e3,William D,Independent,1943,
Marsland,http://history.archives.mbl.edu/concepts/person/bff75a08-6b9f-4acd-961f-9ee23cb0c4b2,Douglas A,Independent,1943,
Mast,http://history.archives.mbl.edu/concepts/person/e33c6987-6acd-457f-b96d-277f7c1d7129,S 0,Independent,1943,
Mathews,http://history.archives.mbl.edu/concepts/person/0dfc7917-4961-46c2-9423-04f4234ba308,Albert P,Independent,1943,
Meglitsch,http://history.archives.mbl.edu/concepts/person/8856da9f-0564-4ac7-b8b4-ec77d331f6ff,Paul,Independent,1943,
Memhard,http://history.archives.mbl.edu/concepts/person/921e57ba-243a-4e4e-8263-6c91709154a5,Allenr,Independent,1943,
Metz,http://history.archives.mbl.edu/concepts/person/c310369f-9576-4e65-912e-2ed6f360314c,Charles B,Independent,1943,
Michaels,http://history.archives.mbl.edu/concepts/person/423b773c-3eac-4454-b076-fb9926adc810,Leonor,Independent,1943,
Morgan,http://history.archives.mbl.edu/concepts/person/98b41d59-e976-4c3e-aaba-38b03d11bd2a,Lillian V,Independent,1943,
Morgan,http://history.archives.mbl.edu/concepts/person/ac5553c1-b6a6-41cd-bb44-a08ababd7180,Thomas Hunt,Independent,1943,
Nelson,http://history.archives.mbl.edu/concepts/person/77afff26-c11b-4fe2-b5de-f7ecb57d87a9,Leonard,Independent,1943,
Osterhout,http://history.archives.mbl.edu/concepts/person/45aa0f6a-77a6-491e-b48c-48fa4c27c6be,Winthrop J V,Independent,1943,
Packard,http://history.archives.mbl.edu/concepts/person/a2eb535e-2d6c-4a00-bf72-7ddcfd546fc6,Charles,Independent,1943,
Parker,http://history.archives.mbl.edu/concepts/person/62f4b72b-0e4b-46e2-be4d-1c43d15a29d3,Georgeh,Independent,1943,
Parmenter,http://history.archives.mbl.edu/concepts/person/93c3c723-953f-43db-9fab-30f31b19105a,Charles L,Independent,1943,
Parpart,http://history.archives.mbl.edu/concepts/person/7abc9910-7253-409a-9954-5f0055bbbab2,A R,Independent,1943,
Pierce,http://history.archives.mbl.edu/concepts/person/5742fded-ff70-43fe-9c71-4baa009a43f7,Madelene E,Independent,1943,
Pollister,http://history.archives.mbl.edu/concepts/person/88966a5a-4d91-4846-9153-1b2cc6a3d31d,Arthur W,Independent,1943,
Reinhard,http://history.archives.mbl.edu/concepts/person/2c5080a9-297c-42f6-ae6a-c97ead4a07aa,Edwardg,Independent,1943,
Rogick,http://history.archives.mbl.edu/concepts/person/57d249e3-9007-4070-8660-c8da8723a742,Mary Dora,Independent,1943,
Rose,http://history.archives.mbl.edu/concepts/person/525584c6-0c9d-4c52-a156-7d47d64b55c3,S Meryl,Independent,1943,
Russell,http://history.archives.mbl.edu/concepts/person/a56605fd-9c85-40fe-b585-0a51e317d5d6,Alice Mary,Independent,1943,
Schaeffer,http://history.archives.mbl.edu/concepts/person/115a6018-d75d-4fad-bdae-31b3a4ca996e,Asa A,Independent,1943,
Schallek,http://history.archives.mbl.edu/concepts/person/7f5ea9d4-834a-43b1-ae2f-bce8326ea8ef,William B,Independent,1943,
Scott,http://history.archives.mbl.edu/concepts/person/6c8f0403-646c-4acc-b6c4-705f246698bf,Sisterflorence M,Independent,1943,
Sichel,http://history.archives.mbl.edu/concepts/person/94e1a8a3-aa9c-44fa-ab2d-28bc081f9e5b,Elsa Keil,Independent,1943,
Sichel,http://history.archives.mbl.edu/concepts/person/7492035e-19a8-4c9c-990f-a1ec47f3a199,Ferdinand J M,Independent,1943,
Slifer,http://history.archives.mbl.edu/concepts/person/78649b35-296a-49cf-9ee2-841c160beb01,Eleanor H,Independent,1943,
Sosa,http://history.archives.mbl.edu/concepts/person/f72123a5-d746-440c-8950-136d61c6267a,Julio M,Independent,1943,
Steinbach,http://history.archives.mbl.edu/concepts/person/5f615ce0-b97e-4dd8-8b38-c76d0ea1edb5,Henry B,Independent,1943,
Stokey,http://history.archives.mbl.edu/concepts/person/94c50495-d8d2-42cd-aa1c-448fde59a947,Alma G,Independent,1943,
Stunkard,http://history.archives.mbl.edu/concepts/person/2fb60f6d-b4b5-4cbb-a78c-9e121de92b32,Horace W,Independent,1943,
Taylor,http://history.archives.mbl.edu/concepts/person/8748baf6-6243-409d-bf05-71f171bca7b3,W Randolph,Independent,1943,
Wenrich,http://history.archives.mbl.edu/concepts/person/edd50d6b-c48b-4073-9683-5e5b6b83da9b,David H,Independent,1943,
Whiting,http://history.archives.mbl.edu/concepts/person/62e184df-d9a8-4626-bf08-3d8aa33bcedb,Anna R,Independent,1943,
Whiting,http://history.archives.mbl.edu/concepts/person/13b06fd2-94d5-40d3-bb67-73614e92bb69,Phineas W,Independent,1943,
Wiercin5Ki,http://history.archives.mbl.edu/concepts/person/35b0af77-c1a1-4626-9bb4-6cf5b3631f97,Floyd J,Independent,1943,
Wrinch,http://history.archives.mbl.edu/concepts/person/7e096d3a-70ec-4125-bef7-f006fc7b4f91,Dorothy,Independent,1943,
Zweifach,http://history.archives.mbl.edu/concepts/person/f3729a0c-4692-4fed-b963-7a2088daacc8,Benjamin W,Independent,1943,
Abramsky,http://history.archives.mbl.edu/concepts/person/b84fc9a2-3f77-4ee5-af0c-c630939f198e,Tes5Ie,Research Assistants,1943,
Behan,http://history.archives.mbl.edu/concepts/person/f3be7a51-f6d3-439c-9c07-0f943f4fa599,Anne,Research Assistants,1943,
Gidge,http://history.archives.mbl.edu/concepts/person/a7f291b3-36a4-4d3e-8f01-ce7aae071970,Natalie,Research Assistants,1943,
Heidenthal,http://history.archives.mbl.edu/concepts/person/d960e441-2da7-495b-9bae-dd958e693610,Gertrude,Research Assistants,1943,
Honegger,http://history.archives.mbl.edu/concepts/person/c1e8f836-dd48-4b51-8e13-5433de88f2e0,Carol Marie,Research Assistants,1943,
Hutchinson,http://history.archives.mbl.edu/concepts/person/5221e6a0-0088-4bf8-96a8-88648134318c,Dorothea,Research Assistants,1943,
John,http://history.archives.mbl.edu/concepts/person/4a676411-b7fe-4e5f-b394-fcb762ef9f53,Hedda Maria,Research Assistants,1943,
Kawata,http://history.archives.mbl.edu/concepts/person/d5f94470-0a16-414c-a483-64b18b128f49,Nobuyuki,Research Assistants,1943,
Krugelis,http://history.archives.mbl.edu/concepts/person/65a7305f-37f9-4969-9d65-7c7a5393159f,Edith J,Research Assistants,1943,
Lawler,http://history.archives.mbl.edu/concepts/person/26c946f5-59e6-4583-8ab6-18ee4c68dcaa,Helen Claire,Research Assistants,1943,
Lowenhaupt,http://history.archives.mbl.edu/concepts/person/534ec9c0-24a9-414c-b891-bcdedd59f77b,Marian,Research Assistants,1943,
Miner,http://history.archives.mbl.edu/concepts/person/e40c5c72-76a3-4c80-bfdd-e8d616a1eaed,Karyl R,Research Assistants,1943,
Odlaug,http://history.archives.mbl.edu/concepts/person/65d0aec0-f21f-4bd5-a822-ea9963716f96,T 0,Research Assistants,1943,
Quinn,http://history.archives.mbl.edu/concepts/person/c8400845-0b54-44d3-87ff-6d3c1c78f1d5,Gertrude Patricia,Research Assistants,1943,
Stern,http://history.archives.mbl.edu/concepts/person/a3b058b7-b84a-40ed-82d7-373a971af85d,Joseph R,Research Assistants,1943,
Woodward,http://history.archives.mbl.edu/concepts/person/bb102e2c-ba15-4572-92f0-a149ee0e2e9c,Arthur A Jr,Research Assistants,1943,
Yarnall,http://history.archives.mbl.edu/concepts/person/605e7faa-2e9c-48d5-a77f-ec41f3c72e97,Margaret,Research Assistants,1943,
Amberson,http://history.archives.mbl.edu/concepts/person/78d095b8-418c-45a4-a3fe-20090713d338,William R,Library Readers,1943,
Anderson,http://history.archives.mbl.edu/concepts/person/bf138570-9005-4bbe-b7f6-b05b983bc592,Thomas F,Library Readers,1943,
Beck,http://history.archives.mbl.edu/concepts/person/d9852003-2e98-4b19-8b71-38b5a5ab81d5,Lyle V,Library Readers,1943,
Boche,http://history.archives.mbl.edu/concepts/person/68b57c10-93d9-4c2f-ae8d-c50809014638,Robert D,Library Readers,1943,
Botsford,http://history.archives.mbl.edu/concepts/person/f7b60722-b791-4fc3-a59b-24d249c8869f,E Frances,Library Readers,1943,
Brodie,http://history.archives.mbl.edu/concepts/person/2febbcda-1ac1-4db6-beca-a5161232b263,Bernard B,Library Readers,1943,
Brownell,http://history.archives.mbl.edu/concepts/person/655a51a6-3230-43f6-9f3a-14ee0f1f1109,Katharine A,Library Readers,1943,
Cahen,http://history.archives.mbl.edu/concepts/person/4ce80e2f-2396-4249-8162-3cd772ab58ad,Raymond L,Library Readers,1943,
Cahn,http://history.archives.mbl.edu/concepts/person/0f9e3f2f-1d2f-4b08-b2fb-3f7c681ebdc9,T,Library Readers,1943,
Cahnmann,http://history.archives.mbl.edu/concepts/person/42b7174f-a4af-4aa7-85d5-f9e921409b44,Hans J,Library Readers,1943,
Ca5Sidy,http://history.archives.mbl.edu/concepts/person/f96f3586-a8ca-47db-aa61-711bf4355893,Harold G,Library Readers,1943,
Chidsey,http://history.archives.mbl.edu/concepts/person/24182d8e-94c6-4174-a92a-2342b6c6803f,Jane L,Library Readers,1943,
Croasdale,http://history.archives.mbl.edu/concepts/person/0ae261df-ebc1-4298-8390-5c6ff1a56082,Hannah T,Library Readers,1943,
Franklin,http://history.archives.mbl.edu/concepts/person/7f48d6d2-4b37-493f-a9b3-3d0b0da7794a,Roger G,Library Readers,1943,
Furth,http://history.archives.mbl.edu/concepts/person/036e27bf-5011-4d01-aee4-0e704513ea48,Jacob,Library Readers,1943,
Gates,http://history.archives.mbl.edu/concepts/person/b9503b74-0a61-4376-ad2f-6d12ecf869c6,R Ruggles,Library Readers,1943,
Gurewich,http://history.archives.mbl.edu/concepts/person/c0d50431-f150-4eba-849e-21093c5f960e,Vladimir,Library Readers,1943,
Haywood,http://history.archives.mbl.edu/concepts/person/29e95c63-b0cb-48eb-a75c-df4910c50cef,Charlotte,Library Readers,1943,
Hibbard,http://history.archives.mbl.edu/concepts/person/74b3d351-eba2-4dba-927f-ba5f793e7cab,Hope,Library Readers,1943,
Krasnow,http://history.archives.mbl.edu/concepts/person/5ce8aa82-2042-4d20-893a-30e8e01618f7,Frances,Library Readers,1943,
Lilly,http://history.archives.mbl.edu/concepts/person/537fd9ed-1f38-4c12-b198-6e95021852cf,John C,Library Readers,1943,
Lowenstein,http://history.archives.mbl.edu/concepts/person/2c1d5f7e-437a-4729-9e4b-ebdb2ca74500,Otto,Library Readers,1943,
Loewi,http://history.archives.mbl.edu/concepts/person/37e0336a-d4de-4e2e-92d1-e5cc684d14ff,Otto C,Library Readers,1943,
Marshall,http://history.archives.mbl.edu/concepts/person/94da740f-eb53-48d6-8a73-aba30c68d9bf,Helen A,Library Readers,1943,
Mavor,http://history.archives.mbl.edu/concepts/person/b95d09d3-ce67-422e-9141-4c406c34ec6c,James W,Library Readers,1943,
Menkin,http://history.archives.mbl.edu/concepts/person/c37e7506-517d-43ae-936a-09d996c40bae,Valy,Library Readers,1943,
Meyerhof,http://history.archives.mbl.edu/concepts/person/89fe7f69-0b83-4859-bf16-9d6be480bfd4,Otto,Library Readers,1943,
Moldaver,http://history.archives.mbl.edu/concepts/person/d079cf33-abbe-4dff-98aa-c649947f2db5,Joseph,Library Readers,1943,
Nachmansohn,http://history.archives.mbl.edu/concepts/person/765739b4-2870-43f6-8d2a-5c890a429c4b,David,Library Readers,1943,
Schmitt,http://history.archives.mbl.edu/concepts/person/9ab2b612-ff24-4811-929a-f7ec5d0ee919,Francis 0,Library Readers,1943,
Silow,http://history.archives.mbl.edu/concepts/person/45924ca4-5196-4439-be4a-47e7cbf5c405,Ronald A,Library Readers,1943,
Stahmann,http://history.archives.mbl.edu/concepts/person/acbf442d-8a11-4f13-82ef-e8ae23ceca60,Mark A,Library Readers,1943,
